time,action,tag,entry,sl,tp,status,outcome,exit,r
2026-05-14 11:45:00,SELL,ZONE_BOUNCE,4695.251,4700.691,4693.773,CLOSED,SL@0,4700.691,-1.055
2026-05-14 13:05:00,BUY,ZONE_BOUNCE,4697.763,4688.116,4698.496,CLOSED,SL@3,4698.313,0.026
2026-05-14 13:10:00,BUY,ZONE_BOUNCE,4701.333,4691.671,4704.839,CLOSED,SL@3,4703.962,0.241
2026-05-14 13:15:00,BUY,ENGULFING,4703.985,4694.877,4704.839,CLOSED,SL@1,4704.198,-0.009
2026-05-15 10:10:00,SELL,ZONE_BOUNCE,4558.302,4570.72,4549.886,CLOSED,SL@1,4556.198,0.145
2026-05-15 10:20:00,SELL,ENGULFING,4557.142,4568.955,4549.886,CLOSED,SL@2,4553.514,0.282
2026-05-15 10:25:00,SELL,PIN_BAR,4556.041,4567.521,4549.886,CLOSED,SL@2,4552.963,0.242
2026-05-15 13:15:00,SELL,ZONE_BOUNCE,4546.355,4559.212,4544.87,CLOSED,SL@3,4545.241,0.063
2026-05-15 13:20:00,SELL,ZONE_BOUNCE,4550.64,4564.261,4549.758,CLOSED,SL@3,4549.979,0.027
2026-05-15 13:25:00,SELL,ZONE_BOUNCE,4554.239,4567.056,4549.758,CLOSED,SL@3,4550.879,0.239
2026-05-15 13:30:00,SELL,ENGULFING,4548.99,4562.343,4544.87,CLOSED,SL@3,4545.9,0.209
2026-05-15 17:45:00,SELL,ENGULFING,4560.805,4568.574,4546.053,CLOSED,SL@1,4557.117,0.436
2026-05-18 09:10:00,SELL,ZONE_BOUNCE,4546.795,4555.781,4542.39,CLOSED,SL@1,4545.694,0.089
2026-05-18 09:15:00,SELL,ZONE_BOUNCE,4546.326,4554.638,4542.39,CLOSED,SL@1,4545.342,0.082
2026-05-18 09:20:00,SELL,ZONE_BOUNCE,4546.274,4554.084,4542.39,CLOSED,SL@1,4545.303,0.086
2026-05-18 09:25:00,SELL,ZONE_BOUNCE,4546.586,4553.969,4542.39,CLOSED,SL@1,4545.537,0.101
2026-05-18 09:30:00,SELL,ENGULFING,4544.977,4552.11,4542.39,CLOSED,SL@3,4543.037,0.23
2026-05-18 09:35:00,SELL,ENGULFING,4543.18,4550.37,4542.39,CLOSED,SL@3,4542.588,0.041
2026-05-18 09:40:00,SELL,ZONE_BOUNCE,4545.826,4552.676,4542.39,CLOSED,SL@3,4543.249,0.332
2026-05-18 09:45:00,SELL,ENGULFING,4542.996,4549.995,4542.39,CLOSED,SL@3,4542.542,0.022
2026-05-18 09:50:00,SELL,ZONE_BOUNCE,4541.519,4548.116,4541.111,CLOSED,SL@3,4541.213,0.001
2026-05-18 09:55:00,SELL,ZONE_BOUNCE,4542.998,4549.534,4542.39,CLOSED,SL@2,4542.694,0.001
2026-05-18 10:00:00,SELL,ZONE_BOUNCE,4543.016,4549.074,4542.39,CLOSED,SL@3,4542.547,0.028
2026-05-18 10:05:00,SELL,ENGULFING,4540.491,4546.692,4540.111,CLOSED,SL@3,4540.206,-0.002
2026-05-18 10:20:00,SELL,ZONE_BOUNCE,4541.787,4548.221,4541.111,CLOSED,SL@3,4541.28,0.032
2026-05-18 10:45:00,SELL,ZONE_BOUNCE,4543.488,4551.168,4542.39,CLOSED,SL@3,4542.665,0.068
2026-05-18 10:50:00,SELL,PIN_BAR,4543.091,4550.833,4542.39,CLOSED,SL@3,4542.565,0.029
2026-05-18 10:55:00,SELL,ENGULFING,4539.306,4547.241,4535.774,CLOSED,SL@2,4537.54,0.185
2026-05-18 11:00:00,SELL,ZONE_BOUNCE,4539.946,4547.542,4535.774,CLOSED,SL@2,4537.86,0.235
2026-05-18 13:05:00,SELL,ZONE_BOUNCE,4565.194,4578.779,4545.146,CLOSED,SL@0,4578.779,-1.022
2026-05-18 16:40:00,SELL,ZONE_BOUNCE,4543.843,4553.844,4533.904,CLOSED,SL@0,4553.844,-1.03
2026-05-18 16:50:00,SELL,ZONE_BOUNCE,4548.024,4557.312,4534.01,CLOSED,SL@0,4557.312,-1.032
2026-05-18 17:05:00,SELL,ZONE_BOUNCE,4556.484,4566.173,4534.01,CLOSED,SL@1,4550.865,0.549
2026-05-19 09:05:00,SELL,ENGULFING,4541.423,4548.853,4541.41,CLOSED,SL@3,4541.413,-0.039
2026-05-19 09:10:00,SELL,ENGULFING,4540.3,4547.726,4536.258,CLOSED,SL@3,4537.269,0.368
2026-05-19 09:20:00,SELL,ZONE_BOUNCE,4539.703,4546.843,4536.258,CLOSED,SL@0,4546.843,-1.042
2026-05-19 09:25:00,SELL,ZONE_BOUNCE,4546.194,4553.794,4543.057,CLOSED,SL@3,4543.841,0.27
2026-05-19 09:30:00,SELL,ZONE_BOUNCE,4540.634,4548.496,4536.258,CLOSED,SL@3,4537.352,0.379
2026-05-19 09:35:00,SELL,ZONE_BOUNCE,4539.197,4547.311,4536.258,CLOSED,SL@2,4537.727,0.144
2026-05-19 09:40:00,SELL,ZONE_BOUNCE,4539.351,4547.389,4536.258,CLOSED,SL@1,4538.578,0.059
2026-05-19 09:45:00,SELL,ZONE_BOUNCE,4539.494,4546.915,4536.258,CLOSED,SL@1,4538.685,0.069
2026-05-19 09:50:00,SELL,ZONE_BOUNCE,4540.429,4547.471,4536.258,CLOSED,SL@1,4539.386,0.105
2026-05-19 09:55:00,SELL,ZONE_BOUNCE,4543.031,4550.071,4541.41,CLOSED,SL@3,4541.815,0.13
2026-05-19 10:00:00,SELL,ZONE_BOUNCE,4541.793,4548.684,4541.41,CLOSED,SL@3,4541.506,-0.002
2026-05-19 10:10:00,SELL,ZONE_BOUNCE,4540.18,4547.501,4536.258,CLOSED,SL@1,4539.2,0.093
2026-05-19 10:15:00,SELL,ZONE_BOUNCE,4541.456,4548.515,4541.41,CLOSED,SL@3,4541.422,-0.038
2026-05-19 10:20:00,SELL,ENGULFING,4539.185,4546.041,4536.258,CLOSED,SL@3,4536.99,0.276
2026-05-19 10:35:00,SELL,ZONE_BOUNCE,4541.1,4547.065,4536.258,CLOSED,SL@3,4537.468,0.558
2026-05-19 10:40:00,SELL,ZONE_BOUNCE,4540.683,4547.632,4536.258,CLOSED,SL@3,4537.364,0.434
2026-05-19 11:00:00,SELL,ZONE_BOUNCE,4544.668,4554.253,4542.234,CLOSED,SL@2,4543.451,0.096
2026-05-19 11:05:00,SELL,PIN_BAR,4543.278,4552.581,4542.234,CLOSED,SL@3,4542.495,0.052
2026-05-19 11:10:00,SELL,ENGULFING,4541.04,4549.732,4536.046,CLOSED,SL@3,4537.295,0.396
2026-05-19 11:15:00,SELL,ENGULFING,4536.7,4545.545,4536.046,CLOSED,SL@3,4536.21,0.022
2026-05-19 15:35:00,SELL,ZONE_BOUNCE,4503.706,4516.841,4486.044,CLOSED,SL@1,4499.291,0.313
2026-05-19 15:40:00,SELL,ZONE_BOUNCE,4502.798,4515.484,4486.044,CLOSED,SL@1,4498.61,0.307
2026-05-19 17:35:00,SELL,ZONE_BOUNCE,4504.06,4510.725,4496.007,CLOSED,SL@1,4502.047,0.257
2026-05-19 17:45:00,SELL,ZONE_BOUNCE,4504.172,4510.625,4504.086,CLOSED,SL@3,4504.108,-0.036
2026-05-20 11:20:00,SELL,ENGULFING,4491.913,4497.836,4489.922,CLOSED,SL@1,4491.415,0.033
2026-05-20 11:25:00,SELL,ZONE_BOUNCE,4495.641,4501.932,4489.922,CLOSED,SL@1,4494.211,0.18
2026-05-20 13:00:00,SELL,ENGULFING,4495.92,4502.186,4493.058,CLOSED,SL@2,4494.489,0.18
2026-05-21 08:05:00,SELL,ZONE_BOUNCE,4523.157,4530.424,4518.196,CLOSED,SL@0,4530.424,-1.041
2026-05-21 08:55:00,BUY,ENGULFING,4532.363,4524.605,4536.094,CLOSED,SL@2,4534.228,0.202
2026-05-21 09:00:00,BUY,ZONE_BOUNCE,4532.476,4525.291,4536.853,CLOSED,SL@1,4533.57,0.111
2026-05-21 09:05:00,BUY,ENGULFING,4532.495,4525.844,4536.853,CLOSED,SL@3,4535.764,0.446
2026-05-21 09:35:00,BUY,ZONE_BOUNCE,4535.539,4527.44,4536.094,CLOSED,SL@3,4535.955,0.014
2026-05-21 09:40:00,BUY,ZONE_BOUNCE,4532.937,4525.118,4536.094,CLOSED,SL@2,4534.515,0.164
2026-05-21 09:45:00,BUY,ZONE_BOUNCE,4530.126,4522.281,4536.094,CLOSED,SL@1,4531.618,0.152
2026-05-21 09:50:00,BUY,ZONE_BOUNCE,4531.714,4524.092,4536.094,CLOSED,SL@1,4532.809,0.104
2026-05-21 09:55:00,BUY,ENGULFING,4532.766,4525.812,4536.853,CLOSED,SL@2,4534.809,0.251
2026-05-21 10:05:00,BUY,ENGULFING,4533.554,4527.038,4536.853,CLOSED,SL@2,4535.203,0.207
2026-05-21 10:10:00,BUY,ZONE_BOUNCE,4534.703,4528.131,4536.853,CLOSED,SL@0,4528.131,-1.046
2026-05-21 10:25:00,BUY,PIN_BAR,4534.529,4528.289,4535.395,CLOSED,SL@1,4534.745,-0.013
2026-05-21 11:20:00,SELL,ZONE_BOUNCE,4518.929,4528.276,4511.108,CLOSED,SL@2,4515.018,0.386
2026-05-21 13:05:00,SELL,ZONE_BOUNCE,4511.832,4522.616,4511.108,CLOSED,SL@3,4511.289,0.023
2026-05-21 13:55:00,SELL,ZONE_BOUNCE,4517.862,4532.672,4509.265,CLOSED,SL@2,4513.563,0.27
2026-05-21 14:00:00,SELL,ZONE_BOUNCE,4513.231,4527.842,4509.265,CLOSED,SL@3,4510.256,0.183
2026-05-21 14:05:00,SELL,ENGULFING,4506.932,4521.548,4504.397,CLOSED,SL@3,4505.031,0.11
2026-05-21 14:55:00,SELL,ZONE_BOUNCE,4508.712,4519.898,4504.397,CLOSED,SL@1,4507.633,0.07
2026-05-21 15:00:00,SELL,ZONE_BOUNCE,4508.507,4518.887,4504.397,CLOSED,SL@3,4505.425,0.268
2026-05-21 15:05:00,SELL,ENGULFING,4504.71,4515.101,4504.397,CLOSED,SL@3,4504.475,-0.006
2026-05-21 15:15:00,SELL,ZONE_BOUNCE,4509.946,4522.521,4502.765,CLOSED,SL@1,4508.151,0.119
2026-05-21 15:20:00,SELL,ZONE_BOUNCE,4507.956,4519.771,4502.765,CLOSED,SL@3,4504.063,0.304
2026-05-21 15:25:00,SELL,ENGULFING,4504.522,4516.163,4502.765,CLOSED,SL@3,4503.204,0.087
2026-05-22 08:00:00,SELL,ZONE_BOUNCE,4521.656,4527.696,4521.545,CLOSED,SL@3,4521.573,-0.036
2026-05-22 08:05:00,SELL,ZONE_BOUNCE,4524.684,4530.806,4521.545,CLOSED,SL@1,4523.899,0.079
2026-05-22 08:15:00,SELL,ZONE_BOUNCE,4524.73,4531.067,4521.545,CLOSED,SL@1,4523.934,0.078
2026-05-22 08:35:00,SELL,ENGULFING,4519.957,4527.639,4518.959,CLOSED,SL@3,4519.209,0.058
2026-05-22 09:25:00,SELL,ZONE_BOUNCE,4519.028,4525.223,4516.965,CLOSED,SL@3,4517.481,0.201
2026-05-22 09:35:00,SELL,ZONE_BOUNCE,4519.202,4525.289,4516.965,CLOSED,SL@1,4518.643,0.043
2026-05-22 09:40:00,SELL,ZONE_BOUNCE,4524.134,4530.605,4521.399,CLOSED,SL@2,4522.767,0.165
2026-05-22 09:45:00,BUY,ZONE_BOUNCE,4525.128,4518.858,4525.599,CLOSED,SL@3,4525.481,0.008
2026-05-22 11:40:00,SELL,ZONE_BOUNCE,4518.474,4524.323,4516.965,CLOSED,SL@3,4517.342,0.142
2026-05-22 11:45:00,SELL,ZONE_BOUNCE,4521.44,4527.701,4521.399,CLOSED,SL@3,4521.41,-0.043
2026-05-22 11:50:00,SELL,ZONE_BOUNCE,4522.188,4528.42,4521.399,CLOSED,SL@2,4521.794,0.015
2026-05-22 11:55:00,SELL,ZONE_BOUNCE,4522.901,4528.741,4521.399,CLOSED,SL@3,4521.775,0.141
2026-05-22 13:30:00,SELL,ZONE_BOUNCE,4522.098,4530.815,4518.749,CLOSED,SL@2,4520.423,0.158
2026-05-22 13:35:00,SELL,ZONE_BOUNCE,4522.647,4531.67,4518.749,CLOSED,SL@3,4519.724,0.291
2026-05-22 13:40:00,SELL,ENGULFING,4519.423,4528.46,4518.749,CLOSED,SL@3,4518.917,0.023
2026-05-22 13:45:00,SELL,ZONE_BOUNCE,4517.701,4527.341,4515.405,CLOSED,SL@3,4515.979,0.148
2026-05-22 13:55:00,SELL,ZONE_BOUNCE,4516.745,4526.907,4515.795,CLOSED,SL@3,4516.032,0.041
2026-05-22 15:10:00,SELL,ZONE_BOUNCE,4510.86,4519.997,4510.793,CLOSED,SL@3,4510.81,-0.027
2026-05-22 15:15:00,SELL,ZONE_BOUNCE,4511.191,4519.613,4510.793,CLOSED,SL@2,4510.992,-0.012
2026-05-22 15:20:00,SELL,ZONE_BOUNCE,4515.612,4524.046,4515.176,CLOSED,SL@3,4515.285,0.003
2026-05-22 15:25:00,SELL,ZONE_BOUNCE,4514.076,4521.819,4510.793,CLOSED,SL@0,4521.819,-1.039
2026-05-25 08:05:00,BUY,ZONE_BOUNCE,4562.686,4557.475,4564.586,CLOSED,SL@1,4563.161,0.034
2026-05-25 08:10:00,BUY,ZONE_BOUNCE,4561.446,4556.27,4564.789,CLOSED,SL@0,4556.27,-1.058
2026-05-25 08:20:00,BUY,ZONE_BOUNCE,4561.025,4556.414,4564.789,CLOSED,SL@0,4556.414,-1.065
2026-05-25 08:25:00,BUY,ZONE_BOUNCE,4555.514,4550.335,4557.482,CLOSED,SL@1,4556.006,0.037
2026-05-25 08:30:00,BUY,ZONE_BOUNCE,4555.213,4550.237,4557.482,CLOSED,SL@3,4556.915,0.282
2026-05-25 08:35:00,BUY,ENGULFING,4557.059,4552.003,4557.482,CLOSED,SL@3,4557.376,0.003
2026-05-25 08:40:00,BUY,ZONE_BOUNCE,4556.321,4551.331,4557.482,CLOSED,SL@1,4556.611,-0.002
2026-05-25 08:55:00,BUY,ENGULFING,4556.091,4551.584,4557.482,CLOSED,SL@1,4556.439,0.011
2026-05-25 09:00:00,BUY,ZONE_BOUNCE,4556.428,4552.293,4557.482,CLOSED,SL@3,4557.218,0.119
2026-05-25 09:05:00,BUY,ENGULFING,4557.164,4552.961,4557.482,CLOSED,SL@3,4557.403,-0.015
2026-05-25 09:10:00,BUY,ZONE_BOUNCE,4555.191,4551.054,4557.482,CLOSED,SL@3,4556.909,0.343
2026-05-25 09:15:00,BUY,ZONE_BOUNCE,4555.495,4551.427,4557.482,CLOSED,SL@3,4556.985,0.293
2026-05-25 09:20:00,BUY,ENGULFING,4556.732,4552.803,4558.547,CLOSED,SL@3,4558.093,0.27
2026-05-25 09:25:00,BUY,ZONE_BOUNCE,4556.514,4552.846,4558.547,CLOSED,SL@3,4558.039,0.334
2026-05-25 09:30:00,BUY,ENGULFING,4558.871,4555.12,4564.586,CLOSED,SL@3,4563.157,1.063
2026-05-25 13:35:00,BUY,ENGULFING,4564.101,4558.139,4570.022,CLOSED,SL@2,4567.061,0.446
2026-05-25 14:00:00,BUY,ZONE_BOUNCE,4563.501,4558.322,4565.34,CLOSED,SL@3,4564.88,0.208
2026-05-25 14:50:00,BUY,ENGULFING,4568.204,4563.751,4570.38,CLOSED,SL@1,4568.748,0.055
2026-05-25 14:55:00,BUY,ZONE_BOUNCE,4566.189,4561.661,4570.38,CLOSED,SL@3,4569.333,0.628
2026-05-25 15:00:00,BUY,ZONE_BOUNCE,4567.171,4562.865,4570.38,CLOSED,SL@2,4568.776,0.303
2026-05-25 15:05:00,BUY,ENGULFING,4568.438,4564.118,4570.38,CLOSED,SL@3,4569.895,0.268
2026-05-25 15:10:00,BUY,ZONE_BOUNCE,4566.903,4562.607,4570.38,CLOSED,SL@3,4569.511,0.537
2026-05-25 15:40:00,BUY,ZONE_BOUNCE,4569.081,4563.764,4570.38,CLOSED,SL@2,4569.731,0.066
2026-05-25 15:45:00,BUY,ZONE_BOUNCE,4569.257,4564.268,4570.38,CLOSED,SL@3,4570.1,0.109
2026-05-25 16:05:00,BUY,ZONE_BOUNCE,4569.638,4565.293,4570.38,CLOSED,SL@2,4570.009,0.016
2026-05-25 16:10:00,BUY,ZONE_BOUNCE,4569.374,4565.348,4570.38,CLOSED,SL@3,4570.129,0.113
2026-05-25 16:15:00,BUY,ENGULFING,4570.63,4566.806,4570.739,CLOSED,SL@3,4570.712,-0.057
2026-05-26 08:10:00,SELL,ENGULFING,4532.738,4540.051,4528.491,CLOSED,SL@3,4529.553,0.395
2026-05-26 09:20:00,SELL,ZONE_BOUNCE,4524.544,4531.349,4522.178,CLOSED,SL@3,4522.77,0.217
2026-05-26 09:30:00,SELL,ZONE_BOUNCE,4524.813,4531.694,4522.178,CLOSED,SL@3,4522.837,0.244
2026-05-26 10:00:00,SELL,ZONE_BOUNCE,4522.437,4529.698,4522.178,CLOSED,SL@3,4522.243,-0.015
2026-05-26 10:10:00,SELL,ZONE_BOUNCE,4525.138,4532.412,4522.178,CLOSED,SL@0,4532.412,-1.041
2026-05-26 10:15:00,SELL,ZONE_BOUNCE,4529.091,4536.835,4528.343,CLOSED,SL@3,4528.53,0.034
2026-05-26 10:20:00,SELL,PIN_BAR,4527.78,4535.623,4522.178,CLOSED,SL@0,4535.623,-1.038
2026-05-26 10:30:00,SELL,ZONE_BOUNCE,4533.142,4540.743,4528.343,CLOSED,SL@1,4531.942,0.118
2026-05-26 10:40:00,SELL,ZONE_BOUNCE,4534.025,4541.669,4528.343,CLOSED,SL@1,4532.604,0.147
2026-05-26 10:45:00,SELL,ZONE_BOUNCE,4532.855,4540.136,4528.343,CLOSED,SL@0,4540.136,-1.041
2026-05-26 13:00:00,SELL,ZONE_BOUNCE,4520.099,4530.839,4511.958,CLOSED,SL@1,4518.064,0.162
2026-05-26 13:10:00,SELL,ZONE_BOUNCE,4522.2,4532.379,4520.584,CLOSED,SL@3,4520.988,0.09
2026-05-26 13:15:00,SELL,ENGULFING,4518.397,4528.507,4511.958,CLOSED,SL@0,4528.507,-1.03
2026-05-27 08:20:00,SELL,ZONE_BOUNCE,4489.418,4496.298,4480.005,CLOSED,SL@1,4487.065,0.298
2026-05-27 08:30:00,SELL,ENGULFING,4488.768,4495.497,4480.005,CLOSED,SL@1,4486.577,0.281
2026-05-27 08:35:00,SELL,ZONE_BOUNCE,4488.522,4495.077,4480.005,CLOSED,SL@0,4495.077,-1.046
2026-05-27 14:30:00,SELL,ZONE_BOUNCE,4445.123,4460.611,4427.419,CLOSED,SL@2,4436.271,0.552
2026-05-27 14:35:00,SELL,ENGULFING,4440.539,4456.759,4427.419,CLOSED,SL@1,4437.259,0.184
2026-05-27 14:50:00,SELL,ENGULFING,4438.211,4452.174,4435.484,CLOSED,SL@2,4436.847,0.076
2026-05-27 14:55:00,SELL,ZONE_BOUNCE,4439.423,4452.19,4435.484,CLOSED,SL@3,4436.469,0.208
2026-05-27 15:05:00,SELL,ZONE_BOUNCE,4436.233,4448.54,4435.484,CLOSED,SL@3,4435.671,0.021
2026-05-27 15:30:00,SELL,ZONE_BOUNCE,4435.49,4444.996,4435.484,CLOSED,SL@3,4435.486,-0.031
2026-05-27 15:40:00,SELL,ZONE_BOUNCE,4440.454,4449.237,4435.484,CLOSED,SL@3,4436.727,0.39
2026-05-27 15:45:00,SELL,ENGULFING,4434.102,4443.383,4427.974,CLOSED,SL@1,4432.57,0.133
2026-05-27 15:55:00,SELL,ZONE_BOUNCE,4434.147,4443.2,4427.974,CLOSED,SL@0,4443.2,-1.033
2026-05-27 16:20:00,SELL,ZONE_BOUNCE,4441.52,4449.432,4435.484,CLOSED,SL@0,4449.432,-1.038
2026-05-27 16:30:00,SELL,ZONE_BOUNCE,4446.544,4453.802,4435.484,CLOSED,SL@1,4443.779,0.34
2026-05-28 08:30:00,SELL,ENGULFING,4389.781,4397.267,4382.813,CLOSED,SL@2,4386.297,0.425
2026-05-28 08:35:00,SELL,ZONE_BOUNCE,4391.697,4399.317,4382.813,CLOSED,SL@2,4387.255,0.544
2026-05-28 08:45:00,SELL,ENGULFING,4389.627,4397.021,4382.813,CLOSED,SL@1,4387.924,0.19
2026-05-28 08:50:00,SELL,ZONE_BOUNCE,4390.873,4398.133,4386.278,CLOSED,SL@1,4389.724,0.117
2026-05-28 11:05:00,SELL,ZONE_BOUNCE,4388.263,4397.843,4386.278,CLOSED,SL@3,4386.774,0.124
2026-05-28 11:10:00,SELL,ZONE_BOUNCE,4386.878,4395.916,4386.042,CLOSED,SL@3,4386.251,0.036
2026-05-28 11:15:00,SELL,ZONE_BOUNCE,4386.669,4395.146,4386.042,CLOSED,SL@3,4386.198,0.02
2026-05-28 11:20:00,SELL,ZONE_BOUNCE,4389.189,4397.345,4386.042,CLOSED,SL@3,4386.828,0.253
2026-05-28 11:25:00,SELL,ZONE_BOUNCE,4387.382,4395.364,4386.042,CLOSED,SL@3,4386.377,0.088
2026-05-28 11:30:00,SELL,ENGULFING,4384.579,4392.506,4375.038,CLOSED,SL@1,4382.194,0.263
2026-05-28 11:35:00,SELL,ZONE_BOUNCE,4386.352,4394.525,4386.042,CLOSED,SL@3,4386.119,-0.008
2026-05-28 11:40:00,SELL,ZONE_BOUNCE,4388.432,4396.372,4386.042,CLOSED,SL@3,4386.639,0.188
2026-05-28 11:45:00,SELL,ENGULFING,4385.746,4393.676,4375.038,CLOSED,SL@1,4383.069,0.3
2026-05-28 11:55:00,SELL,ZONE_BOUNCE,4383.795,4391.089,4380.693,CLOSED,SL@0,4391.089,-1.041
2026-05-29 08:40:00,BUY,ZONE_BOUNCE,4514.991,4508.947,4521.576,CLOSED,SL@2,4518.283,0.495
2026-05-29 09:00:00,BUY,ZONE_BOUNCE,4514.898,4508.988,4518.181,CLOSED,SL@3,4517.36,0.366
2026-05-29 09:05:00,BUY,ENGULFING,4518.915,4512.536,4522.051,CLOSED,SL@3,4521.267,0.322
2026-05-29 11:30:00,BUY,ZONE_BOUNCE,4528.3,4521.727,4539.863,CLOSED,SL@1,4531.191,0.394
2026-05-29 11:40:00,BUY,ENGULFING,4528.666,4522.727,4539.863,CLOSED,SL@1,4531.465,0.421
2026-05-29 11:45:00,BUY,ENGULFING,4531.122,4525.347,4539.863,CLOSED,SL@1,4533.307,0.326
2026-05-29 11:50:00,BUY,ZONE_BOUNCE,4529.282,4523.293,4539.863,CLOSED,SL@2,4534.573,0.833
2026-05-29 13:00:00,BUY,ENGULFING,4523.039,4514.282,4538.739,CLOSED,SL@1,4526.964,0.414
2026-05-29 17:30:00,BUY,ZONE_BOUNCE,4562.082,4554.381,4568.602,CLOSED,SL@0,4554.381,-1.039
2026-05-29 17:40:00,BUY,ZONE_BOUNCE,4559.074,4551.834,4568.602,CLOSED,SL@0,4551.834,-1.041
2026-06-01 08:50:00,SELL,ZONE_BOUNCE,4500.899,4508.969,4500.06,CLOSED,SL@3,4500.27,0.041
2026-06-01 09:05:00,SELL,ZONE_BOUNCE,4500.223,4507.467,4500.06,CLOSED,SL@3,4500.101,-0.025
2026-06-01 09:20:00,SELL,ZONE_BOUNCE,4505.308,4512.115,4500.06,CLOSED,SL@3,4501.372,0.534
2026-06-01 09:25:00,SELL,ENGULFING,4499.567,4506.958,4492.601,CLOSED,SL@1,4497.825,0.195
2026-06-01 13:00:00,SELL,ENGULFING,4502.269,4510.798,4499.909,CLOSED,SL@3,4500.499,0.172
2026-06-01 15:35:00,SELL,ZONE_BOUNCE,4477.089,4487.111,4452.161,CLOSED,SL@1,4470.857,0.592
2026-06-01 15:45:00,SELL,ENGULFING,4472.254,4482.056,4452.161,CLOSED,SL@1,4467.231,0.482
2026-06-01 16:35:00,SELL,ZONE_BOUNCE,4469.452,4476.877,4462.855,CLOSED,SL@1,4467.803,0.182
2026-06-01 16:40:00,SELL,ZONE_BOUNCE,4468.956,4476.065,4462.855,CLOSED,SL@1,4467.431,0.172
2026-06-01 16:50:00,SELL,ZONE_BOUNCE,4471.937,4478.62,4462.855,CLOSED,SL@0,4478.62,-1.045
2026-06-01 16:55:00,SELL,ZONE_BOUNCE,4479.634,4487.3,4462.855,CLOSED,SL@1,4475.439,0.508
2026-06-01 17:05:00,SELL,ENGULFING,4476.234,4483.719,4467.349,CLOSED,SL@2,4471.792,0.553
2026-06-01 17:10:00,SELL,ENGULFING,4473.443,4481.1,4467.349,CLOSED,SL@0,4481.1,-1.039
2026-06-02 08:55:00,BUY,ZONE_BOUNCE,4528.121,4523.065,4538.581,CLOSED,SL@2,4533.351,0.975
2026-06-02 09:10:00,BUY,ENGULFING,4528.917,4524.095,4538.581,CLOSED,SL@2,4533.749,0.94
2026-06-02 10:40:00,BUY,ZONE_BOUNCE,4526.972,4522.007,4531.847,CLOSED,SL@1,4528.191,0.185
2026-06-02 10:45:00,BUY,ENGULFING,4529.057,4524.188,4531.847,CLOSED,SL@3,4531.149,0.368
2026-06-02 10:50:00,BUY,ENGULFING,4530.616,4525.562,4531.847,CLOSED,SL@3,4531.539,0.123
2026-06-02 11:05:00,BUY,ZONE_BOUNCE,4531.408,4526.396,4531.847,CLOSED,SL@0,4526.396,-1.06
2026-06-02 11:35:00,BUY,ENGULFING,4530.178,4525.988,4531.847,CLOSED,SL@0,4525.988,-1.072
2026-06-02 11:45:00,BUY,ZONE_BOUNCE,4526.848,4522.604,4531.847,CLOSED,SL@2,4529.347,0.518
2026-06-02 11:50:00,BUY,ENGULFING,4529.363,4524.821,4530.845,CLOSED,SL@3,4530.475,0.179
2026-06-02 11:55:00,BUY,ZONE_BOUNCE,4528.93,4524.768,4530.845,CLOSED,SL@3,4530.366,0.273
2026-06-03 09:10:00,SELL,ZONE_BOUNCE,4456.588,4466.48,4454.775,CLOSED,SL@3,4455.228,0.107
2026-06-03 10:10:00,SELL,ZONE_BOUNCE,4461.641,4473.004,4455.356,CLOSED,SL@1,4460.07,0.112
2026-06-03 10:15:00,SELL,ZONE_BOUNCE,4462.701,4473.633,4455.356,CLOSED,SL@1,4460.865,0.141
2026-06-03 10:20:00,SELL,ZONE_BOUNCE,4462.259,4472.447,4454.775,CLOSED,SL@3,4456.646,0.522
2026-06-03 11:50:00,SELL,ZONE_BOUNCE,4462.216,4468.936,4455.859,CLOSED,SL@1,4460.627,0.192
2026-06-03 13:00:00,SELL,ZONE_BOUNCE,4460.386,4469.492,4458.654,CLOSED,SL@3,4459.087,0.11
2026-06-03 13:05:00,SELL,ZONE_BOUNCE,4463.017,4472.432,4458.654,CLOSED,SL@1,4461.926,0.084
2026-06-03 14:00:00,SELL,ZONE_BOUNCE,4446.007,4459.89,4439.95,CLOSED,SL@2,4442.979,0.197
2026-06-03 14:05:00,SELL,ZONE_BOUNCE,4445.968,4459.842,4439.95,CLOSED,SL@3,4441.455,0.304
2026-06-03 17:00:00,SELL,ZONE_BOUNCE,4441.549,4448.051,4436.643,CLOSED,SL@0,4448.051,-1.046
2026-06-03 17:05:00,SELL,ZONE_BOUNCE,4444.394,4450.698,4436.643,CLOSED,SL@1,4442.456,0.26
2026-06-03 17:10:00,SELL,ZONE_BOUNCE,4446.727,4453.249,4436.643,CLOSED,SL@2,4441.685,0.727
2026-06-03 17:15:00,SELL,ENGULFING,4441.857,4448.61,4436.643,CLOSED,SL@1,4440.553,0.149
2026-06-03 17:20:00,SELL,ZONE_BOUNCE,4442.193,4448.479,4436.643,CLOSED,SL@1,4440.806,0.173
2026-06-04 08:05:00,SELL,ZONE_BOUNCE,4465.465,4471.946,4462.939,CLOSED,SL@1,4464.834,0.051
2026-06-04 08:10:00,SELL,ZONE_BOUNCE,4465.652,4471.923,4462.939,CLOSED,SL@3,4463.617,0.277
2026-06-04 08:20:00,SELL,ZONE_BOUNCE,4464.125,4470.967,4462.939,CLOSED,SL@3,4463.236,0.086
